Var1,Var2,Overlap,Dissimilarity,Transfer_1,Transfer_2,Inoculum_1,Inoculum_2,Same_Inoculum,Same_Transfer
Glucose.2.1.10,Glucose.6.5.2,0.389039575798259,0.252305165157453,10,2,2,6,FALSE,FALSE
Glucose.2.2.10,Glucose.6.5.2,0.8066509617173,0.428095054311771,10,2,2,6,FALSE,FALSE
Glucose.2.3.10,Glucose.6.5.2,0.527730828980456,0.484313741683248,10,2,2,6,FALSE,FALSE
Glucose.2.4.10,Glucose.6.5.2,0.482950025016586,0.0887736412062311,10,2,2,6,FALSE,FALSE
Glucose.2.5.10,Glucose.6.5.2,0.820933411443077,0.189530811829862,10,2,2,6,FALSE,FALSE
Glucose.2.6.10,Glucose.6.5.2,0.558538528703234,0.403947749473642,10,2,2,6,FALSE,FALSE
Glucose.2.7.10,Glucose.6.5.2,0.814926783439763,0.00167252302462463,10,2,2,6,FALSE,FALSE
Glucose.2.8.10,Glucose.6.5.2,0.864591631517716,0.113907266052176,10,2,2,6,FALSE,FALSE
Glucose.6.1.10,Glucose.6.5.2,0.71362432127587,0,10,2,6,6,TRUE,FALSE
Glucose.6.2.10,Glucose.6.5.2,0.552573525797858,0,10,2,6,6,TRUE,FALSE
Glucose.6.3.10,Glucose.6.5.2,0.675553337103858,0,10,2,6,6,TRUE,FALSE
Glucose.6.4.10,Glucose.6.5.2,0.553938979683387,0,10,2,6,6,TRUE,FALSE
Glucose.6.5.10,Glucose.6.5.2,0.523706563127835,0,10,2,6,6,TRUE,FALSE
Glucose.6.6.10,Glucose.6.5.2,0.811361117577476,0,10,2,6,6,TRUE,FALSE
Glucose.6.7.10,Glucose.6.5.2,0.59485387982351,0,10,2,6,6,TRUE,FALSE
Glucose.6.8.10,Glucose.6.5.2,0.622977362769433,0,10,2,6,6,TRUE,FALSE
Glucose.2.1.11,Glucose.6.5.2,0.61356280115447,0.360619220937178,11,2,2,6,FALSE,FALSE
Glucose.2.2.11,Glucose.6.5.2,0.820052021365011,0.0137583816589125,11,2,2,6,FALSE,FALSE
Glucose.2.3.11,Glucose.6.5.2,0.616869013125604,0.715232053692817,11,2,2,6,FALSE,FALSE
Glucose.2.4.11,Glucose.6.5.2,0.540801321444182,0.663122788225417,11,2,2,6,FALSE,FALSE
Glucose.2.5.11,Glucose.6.5.2,0.820933411443077,0.240952082541414,11,2,2,6,FALSE,FALSE
Glucose.2.6.11,Glucose.6.5.2,0.612792540339454,0.590019409769442,11,2,2,6,FALSE,FALSE
Glucose.2.7.11,Glucose.6.5.2,0.72391045365426,0.377979759251239,11,2,2,6,FALSE,FALSE
Glucose.2.8.11,Glucose.6.5.2,0.504501957317883,0.434114900899494,11,2,2,6,FALSE,FALSE
Glucose.6.1.11,Glucose.6.5.2,0.807622891300001,0,11,2,6,6,TRUE,FALSE
Glucose.6.2.11,Glucose.6.5.2,0.3241957784325,0,11,2,6,6,TRUE,FALSE
Glucose.6.3.11,Glucose.6.5.2,0.589602449745094,0,11,2,6,6,TRUE,FALSE
Glucose.6.4.11,Glucose.6.5.2,0.797330975132336,0,11,2,6,6,TRUE,FALSE
Glucose.6.5.11,Glucose.6.5.2,0.494572521451463,0,11,2,6,6,TRUE,FALSE
Glucose.6.6.11,Glucose.6.5.2,0.523534870397832,0,11,2,6,6,TRUE,FALSE
Glucose.6.7.11,Glucose.6.5.2,0.816126429462712,0,11,2,6,6,TRUE,FALSE
Glucose.6.8.11,Glucose.6.5.2,0.806319585315569,0,11,2,6,6,TRUE,FALSE
Glucose.2.1.12,Glucose.6.5.2,0.528747374376589,0.0197814134397036,12,2,2,6,FALSE,FALSE
Glucose.2.2.12,Glucose.6.5.2,0.820315555403535,0.205609992722792,12,2,2,6,FALSE,FALSE
Glucose.2.3.12,Glucose.6.5.2,0.584359976910787,0.306209042108171,12,2,2,6,FALSE,FALSE
Glucose.2.4.12,Glucose.6.5.2,0.340171643691032,0.0343964637933832,12,2,2,6,FALSE,FALSE
Glucose.2.5.12,Glucose.6.5.2,0.749340871988271,0.291505335041659,12,2,2,6,FALSE,FALSE
Glucose.2.6.12,Glucose.6.5.2,0.376396764027799,0.0616509949122687,12,2,2,6,FALSE,FALSE
Glucose.2.7.12,Glucose.6.5.2,0.641326531836198,0.102543688254964,12,2,2,6,FALSE,FALSE
Glucose.2.8.12,Glucose.6.5.2,0.92160803538746,0.284979100096176,12,2,2,6,FALSE,FALSE
Glucose.6.1.12,Glucose.6.5.2,0.814053350220217,0,12,2,6,6,TRUE,FALSE
Glucose.6.2.12,Glucose.6.5.2,0.572312331068256,0,12,2,6,6,TRUE,FALSE
Glucose.6.3.12,Glucose.6.5.2,0.634706271286475,0,12,2,6,6,TRUE,FALSE
Glucose.6.4.12,Glucose.6.5.2,0.579024758859288,0,12,2,6,6,TRUE,FALSE
Glucose.6.5.12,Glucose.6.5.2,0.647150639907497,0.363060123578374,12,2,6,6,TRUE,FALSE
Glucose.6.6.12,Glucose.6.5.2,0.588657025035868,0,12,2,6,6,TRUE,FALSE
Glucose.6.7.12,Glucose.6.5.2,0.638932805435109,0,12,2,6,6,TRUE,FALSE
Glucose.6.8.12,Glucose.6.5.2,0.588632981351182,0.00289308774635176,12,2,6,6,TRUE,FALSE
Glucose.6.7.2,Glucose.6.6.2,0.996680123817328,0.301249338472815,2,2,6,6,TRUE,TRUE
Glucose.6.8.2,Glucose.6.6.2,0.998633030943209,0.156547849132108,2,2,6,6,TRUE,TRUE
Glucose.2.1.3,Glucose.6.6.2,0.655168734887854,0.121277815067051,3,2,2,6,FALSE,FALSE
Glucose.2.2.3,Glucose.6.6.2,0.642789478526365,0.221502326263024,3,2,2,6,FALSE,FALSE
Glucose.2.3.3,Glucose.6.6.2,0.192178193213878,0.36999788740459,3,2,2,6,FALSE,FALSE
Glucose.2.4.3,Glucose.6.6.2,0.573909686200844,0.352892579418039,3,2,2,6,FALSE,FALSE
Glucose.2.5.3,Glucose.6.6.2,0.9510233464434,0.13858962347806,3,2,2,6,FALSE,FALSE
Glucose.2.6.3,Glucose.6.6.2,0.58807059600699,0.100092465645934,3,2,2,6,FALSE,FALSE
Glucose.2.7.3,Glucose.6.6.2,0.666601139371805,0.101323283341851,3,2,2,6,FALSE,FALSE
Glucose.2.8.3,Glucose.6.6.2,0.637101785077188,0.155812207648888,3,2,2,6,FALSE,FALSE
Glucose.6.1.3,Glucose.6.6.2,0.994506052955913,0.158181369275378,3,2,6,6,TRUE,FALSE
Glucose.6.2.3,Glucose.6.6.2,0.99876197775897,0.113249707857997,3,2,6,6,TRUE,FALSE
Glucose.6.3.3,Glucose.6.6.2,0.997638871629179,0.201585995174387,3,2,6,6,TRUE,FALSE
Glucose.6.4.3,Glucose.6.6.2,0.994938196460386,0.329076520893828,3,2,6,6,TRUE,FALSE
Glucose.6.5.3,Glucose.6.6.2,0.996057742563908,0.0887001591161358,3,2,6,6,TRUE,FALSE
Glucose.6.6.3,Glucose.6.6.2,0.997070652359601,0.139734317712779,3,2,6,6,TRUE,FALSE
Glucose.6.7.3,Glucose.6.6.2,0.995401907729148,0.268562096092381,3,2,6,6,TRUE,FALSE
Glucose.6.8.3,Glucose.6.6.2,0.997638871629179,0.194103751681454,3,2,6,6,TRUE,FALSE
Glucose.2.1.4,Glucose.6.6.2,0.579826137337184,0.464258258062153,4,2,2,6,FALSE,FALSE
Glucose.2.2.4,Glucose.6.6.2,0.684303485959383,0.0995755947966554,4,2,2,6,FALSE,FALSE
Glucose.2.3.4,Glucose.6.6.2,0.409071295080119,0.248672009429758,4,2,2,6,FALSE,FALSE
Glucose.2.4.4,Glucose.6.6.2,0.356640793909828,0.271557939047363,4,2,2,6,FALSE,FALSE
Glucose.2.5.4,Glucose.6.6.2,0.85223371931608,0.120231517008106,4,2,2,6,FALSE,FALSE
Glucose.2.6.4,Glucose.6.6.2,0.317622558102187,0.232567918191653,4,2,2,6,FALSE,FALSE
Glucose.2.7.4,Glucose.6.6.2,0.796757944504766,0.245809563011755,4,2,2,6,FALSE,FALSE
Glucose.2.8.4,Glucose.6.6.2,0.523576845390485,0.263321989435106,4,2,2,6,FALSE,FALSE
Glucose.6.1.4,Glucose.6.6.2,0.852496320204505,0.324949107043378,4,2,6,6,TRUE,FALSE
Glucose.6.2.4,Glucose.6.6.2,0.869827264819187,0.397988257966612,4,2,6,6,TRUE,FALSE
Glucose.6.3.4,Glucose.6.6.2,0.85282348537454,0.121981059205671,4,2,6,6,TRUE,FALSE
Glucose.6.4.4,Glucose.6.6.2,0.869827264819187,0.290979237110763,4,2,6,6,TRUE,FALSE
Glucose.6.5.4,Glucose.6.6.2,0.864214770919724,0.307185604792903,4,2,6,6,TRUE,FALSE
Glucose.6.6.4,Glucose.6.6.2,0.755860875522401,0.25307068288127,4,2,6,6,TRUE,FALSE
Glucose.6.7.4,Glucose.6.6.2,0.823351010995124,0.037765043183827,4,2,6,6,TRUE,FALSE
Glucose.6.8.4,Glucose.6.6.2,0.868937321182284,0.428562986063592,4,2,6,6,TRUE,FALSE
Glucose.2.1.5,Glucose.6.6.2,0.405012311051761,0.478171960815071,5,2,2,6,FALSE,FALSE
Glucose.2.2.5,Glucose.6.6.2,0.69124995904406,0,5,2,2,6,FALSE,FALSE
Glucose.2.3.5,Glucose.6.6.2,0.58941220330558,0.327939027508683,5,2,2,6,FALSE,FALSE
Glucose.2.4.5,Glucose.6.6.2,0.116679006634343,0.240050067987183,5,2,2,6,FALSE,FALSE
Glucose.2.5.5,Glucose.6.6.2,0.659758947050277,0,5,2,2,6,FALSE,FALSE
Glucose.2.6.5,Glucose.6.6.2,0.528154332250275,0.116852527781397,5,2,2,6,FALSE,FALSE
Glucose.2.7.5,Glucose.6.6.2,0.723361180790445,0.0875405753115884,5,2,2,6,FALSE,FALSE
Glucose.2.8.5,Glucose.6.6.2,0.774258522844953,0.268838448829012,5,2,2,6,FALSE,FALSE
Glucose.6.1.5,Glucose.6.6.2,0.801073294210141,0.114363665549173,5,2,6,6,TRUE,FALSE
Glucose.6.2.5,Glucose.6.6.2,0.852180936995154,0.0555149737898502,5,2,6,6,TRUE,FALSE
Glucose.6.3.5,Glucose.6.6.2,0.836222213693018,0.0687094954617322,5,2,6,6,TRUE,FALSE
Glucose.6.4.5,Glucose.6.6.2,0.843506238199973,0.10437256080483,5,2,6,6,TRUE,FALSE
Glucose.6.5.5,Glucose.6.6.2,0.742838507584503,0.099055528697074,5,2,6,6,TRUE,FALSE
Glucose.6.6.5,Glucose.6.6.2,0.779101074557248,0.00694892397451477,5,2,6,6,TRUE,FALSE
Glucose.6.7.5,Glucose.6.6.2,0.851779491792424,0.312456263365946,5,2,6,6,TRUE,FALSE
Glucose.6.8.5,Glucose.6.6.2,0.853068602813132,0.0990262338234694,5,2,6,6,TRUE,FALSE
Glucose.2.1.6,Glucose.6.6.2,0.606888850888551,0.191681086676246,6,2,2,6,FALSE,FALSE
Glucose.2.2.6,Glucose.6.6.2,0.715453839670712,0.0147639006581435,6,2,2,6,FALSE,FALSE
Glucose.2.3.6,Glucose.6.6.2,0.602357620217594,0.265412199483072,6,2,2,6,FALSE,FALSE
Glucose.2.4.6,Glucose.6.6.2,0.264786857201626,0.150574978753378,6,2,2,6,FALSE,FALSE
Glucose.2.5.6,Glucose.6.6.2,0.762333788989686,0.11955008828612,6,2,2,6,FALSE,FALSE
Glucose.2.6.6,Glucose.6.6.2,0.459700033605214,0.310305470831995,6,2,2,6,FALSE,FALSE
Glucose.2.7.6,Glucose.6.6.2,0.734085288960717,0,6,2,2,6,FALSE,FALSE
Glucose.2.8.6,Glucose.6.6.2,0.430135158325789,0.443162237911023,6,2,2,6,FALSE,FALSE
Glucose.6.1.6,Glucose.6.6.2,0.796868779273357,0.339261404404803,6,2,6,6,TRUE,FALSE
Glucose.6.2.6,Glucose.6.6.2,0.852180936995153,0.42335912950651,6,2,6,6,TRUE,FALSE
Glucose.6.3.6,Glucose.6.6.2,0.851510156206315,0.114394548900433,6,2,6,6,TRUE,FALSE
Glucose.6.4.6,Glucose.6.6.2,0.807775963638138,0.138213441088743,6,2,6,6,TRUE,FALSE
Glucose.6.5.6,Glucose.6.6.2,0.826114088140833,0.106711403003014,6,2,6,6,TRUE,FALSE
Glucose.6.6.6,Glucose.6.6.2,0.850991027428281,0.104787270957458,6,2,6,6,TRUE,FALSE
Glucose.6.7.6,Glucose.6.6.2,0.847022499264866,0.0542063393232268,6,2,6,6,TRUE,FALSE
Glucose.6.8.6,Glucose.6.6.2,0.84977393480697,0.0901115481974146,6,2,6,6,TRUE,FALSE
Glucose.2.1.7,Glucose.6.6.2,0.510801860160353,0.620152093259778,7,2,2,6,FALSE,FALSE
Glucose.2.2.7,Glucose.6.6.2,0.75489773901943,0.129360089596002,7,2,2,6,FALSE,FALSE
Glucose.2.3.7,Glucose.6.6.2,0.384967289256834,0.29407848239755,7,2,2,6,FALSE,FALSE
Glucose.2.4.7,Glucose.6.6.2,0.490175185502912,0.00573381020960182,7,2,2,6,FALSE,FALSE
Glucose.2.5.7,Glucose.6.6.2,0.762333788989686,0.0201210585964038,7,2,2,6,FALSE,FALSE
Glucose.2.6.7,Glucose.6.6.2,0.412198605333885,0.0137485342753221,7,2,2,6,FALSE,FALSE
Glucose.2.7.7,Glucose.6.6.2,0.734877330273683,0,7,2,2,6,FALSE,FALSE
Glucose.2.8.7,Glucose.6.6.2,0.374347612538243,0.137329351586156,7,2,2,6,FALSE,FALSE
Glucose.6.1.7,Glucose.6.6.2,0.850681890933556,0.198666374977368,7,2,6,6,TRUE,FALSE
Glucose.6.2.7,Glucose.6.6.2,0.851601562719371,0.313357551953014,7,2,6,6,TRUE,FALSE
Glucose.6.3.7,Glucose.6.6.2,0.775461360275577,0.283369819150432,7,2,6,6,TRUE,FALSE
Glucose.6.4.7,Glucose.6.6.2,0.804744721984006,0.00207205040195958,7,2,6,6,TRUE,FALSE
Glucose.6.5.7,Glucose.6.6.2,0.70396353485105,0.304278675016918,7,2,6,6,TRUE,FALSE
Glucose.6.6.7,Glucose.6.6.2,0.842024686995153,0.102557150161939,7,2,6,6,TRUE,FALSE
Glucose.6.7.7,Glucose.6.6.2,0.695375296283934,0.0790254365025612,7,2,6,6,TRUE,FALSE
Glucose.6.8.7,Glucose.6.6.2,0.852626747340462,0.279377244892699,7,2,6,6,TRUE,FALSE
Glucose.2.1.8,Glucose.6.6.2,0.442723964839139,0.343950515905797,8,2,2,6,FALSE,FALSE
Glucose.2.2.8,Glucose.6.6.2,0.662022560835508,0.111649371092963,8,2,2,6,FALSE,FALSE
Glucose.2.3.8,Glucose.6.6.2,0.534628226601315,0.22270613829094,8,2,2,6,FALSE,FALSE
Glucose.2.4.8,Glucose.6.6.2,0.186211019150253,0.385001653544443,8,2,2,6,FALSE,FALSE
Glucose.2.5.8,Glucose.6.6.2,0.762333788989686,0.0289757910132914,8,2,2,6,FALSE,FALSE
Glucose.2.6.8,Glucose.6.6.2,0.218422500889978,0.159387311115088,8,2,2,6,FALSE,FALSE
Glucose.2.7.8,Glucose.6.6.2,0.723281234698909,0,8,2,2,6,FALSE,FALSE
Glucose.2.8.8,Glucose.6.6.2,0.235538088728719,0.143442630443659,8,2,2,6,FALSE,FALSE
Glucose.6.1.8,Glucose.6.6.2,0.821557916931796,0.0436338539746473,8,2,6,6,TRUE,FALSE
Glucose.6.2.8,Glucose.6.6.2,0.852180936995153,0.336443491950006,8,2,6,6,TRUE,FALSE
Glucose.6.3.8,Glucose.6.6.2,0.844545469014858,0.126131048644525,8,2,6,6,TRUE,FALSE
Glucose.6.4.8,Glucose.6.6.2,0.851489214606406,0.10679395335816,8,2,6,6,TRUE,FALSE
Glucose.6.5.8,Glucose.6.6.2,0.849719159332547,0.0857786687430041,8,2,6,6,TRUE,FALSE
Glucose.6.6.8,Glucose.6.6.2,0.838862402033999,0.102740912609003,8,2,6,6,TRUE,FALSE
Glucose.6.7.8,Glucose.6.6.2,0.840884860895272,0.333583955493482,8,2,6,6,TRUE,FALSE
Glucose.6.8.8,Glucose.6.6.2,0.847962141533995,0.322129196630222,8,2,6,6,TRUE,FALSE
Glucose.2.1.9,Glucose.6.6.2,0.560676289537819,0.196864234384143,9,2,2,6,FALSE,FALSE
Glucose.2.2.9,Glucose.6.6.2,0.615870583056999,0.160749378865535,9,2,2,6,FALSE,FALSE
Glucose.2.3.9,Glucose.6.6.2,0.59854304353345,0.720031180420186,9,2,2,6,FALSE,FALSE
Glucose.2.4.9,Glucose.6.6.2,0.491745488923461,0.733082096518502,9,2,2,6,FALSE,FALSE
Glucose.2.5.9,Glucose.6.6.2,0.762333788989686,0.657214272936066,9,2,2,6,FALSE,FALSE
Glucose.2.6.9,Glucose.6.6.2,0.483298621263938,0.215663683101179,9,2,2,6,FALSE,FALSE
Glucose.2.7.9,Glucose.6.6.2,0.701686414524928,0,9,2,2,6,FALSE,FALSE
Glucose.2.8.9,Glucose.6.6.2,0.824415903909664,0.315456618440613,9,2,2,6,FALSE,FALSE
Glucose.6.1.9,Glucose.6.6.2,0.834592997296661,0.00332045845842652,9,2,6,6,TRUE,FALSE
Glucose.6.2.9,Glucose.6.6.2,0.852180936995153,0.0137124170109115,9,2,6,6,TRUE,FALSE
Glucose.6.3.9,Glucose.6.6.2,0.849387640905768,0.33067283631229,9,2,6,6,TRUE,FALSE
Glucose.6.4.9,Glucose.6.6.2,0.779145449035711,0.335493987280505,9,2,6,6,TRUE,FALSE
Glucose.6.5.9,Glucose.6.6.2,0.848221521009011,0.133616430446728,9,2,6,6,TRUE,FALSE
Glucose.6.6.9,Glucose.6.6.2,0.684833998219643,0.330970471164308,9,2,6,6,TRUE,FALSE
Glucose.6.7.9,Glucose.6.6.2,0.847460393188507,0.330491829965786,9,2,6,6,TRUE,FALSE
Glucose.6.8.9,Glucose.6.6.2,0.853037255331278,0.229083842259306,9,2,6,6,TRUE,FALSE
Glucose.2.1.10,Glucose.6.6.2,0.351573681994255,0.116827426563659,10,2,2,6,FALSE,FALSE
Glucose.2.2.10,Glucose.6.6.2,0.748051339263909,0.347842349083261,10,2,2,6,FALSE,FALSE
Glucose.2.3.10,Glucose.6.6.2,0.488636074517641,0.391515604444039,10,2,2,6,FALSE,FALSE
Glucose.2.4.10,Glucose.6.6.2,0.43053165992769,0.0524625567779234,10,2,2,6,FALSE,FALSE
Glucose.2.5.10,Glucose.6.6.2,0.762333788989686,0.0896526923454479,10,2,2,6,FALSE,FALSE
Glucose.2.6.10,Glucose.6.6.2,0.519443774240419,0.262375789082907,10,2,2,6,FALSE,FALSE
Glucose.2.7.10,Glucose.6.6.2,0.756327160986372,0.108579559797953,10,2,2,6,FALSE,FALSE
Glucose.2.8.10,Glucose.6.6.2,0.740250033349349,0.125297425464603,10,2,2,6,FALSE,FALSE
Glucose.6.1.10,Glucose.6.6.2,0.770091384756348,0.238629396878991,10,2,6,6,TRUE,FALSE
Glucose.6.2.10,Glucose.6.6.2,0.852180936995154,0.165884410835576,10,2,6,6,TRUE,FALSE
Glucose.6.3.10,Glucose.6.6.2,0.85182096579285,0.012747517830104,10,2,6,6,TRUE,FALSE
Glucose.6.4.10,Glucose.6.6.2,0.852180936995153,0.163976771917495,10,2,6,6,TRUE,FALSE
Glucose.6.5.10,Glucose.6.6.2,0.852180936995154,0.20630820499634,10,2,6,6,TRUE,FALSE
Glucose.6.6.10,Glucose.6.6.2,0.847125325266134,0.330570712437105,10,2,6,6,TRUE,FALSE
Glucose.6.7.10,Glucose.6.6.2,0.852180936995154,0.106593990812871,10,2,6,6,TRUE,FALSE
Glucose.6.8.10,Glucose.6.6.2,0.850784888885188,0.0651944315397488,10,2,6,6,TRUE,FALSE
Glucose.2.1.11,Glucose.6.6.2,0.582847563756647,0.370260224128104,11,2,2,6,FALSE,FALSE
Glucose.2.2.11,Glucose.6.6.2,0.76145239891162,0.118733873039714,11,2,2,6,FALSE,FALSE
Glucose.2.3.11,Glucose.6.6.2,0.577774258662789,0.613436471449813,11,2,2,6,FALSE,FALSE
Glucose.2.4.11,Glucose.6.6.2,0.488382956355287,0.646148101314087,11,2,2,6,FALSE,FALSE
Glucose.2.5.11,Glucose.6.6.2,0.762333788989686,0.145857013762139,11,2,2,6,FALSE,FALSE
Glucose.2.6.11,Glucose.6.6.2,0.573697785876638,0.467861024211754,11,2,2,6,FALSE,FALSE
Glucose.2.7.11,Glucose.6.6.2,0.666216247090484,0.303023226004187,11,2,2,6,FALSE,FALSE
Glucose.2.8.11,Glucose.6.6.2,0.452083592228988,0.412771834646883,11,2,2,6,FALSE,FALSE
Glucose.6.1.11,Glucose.6.6.2,0.846005787294555,0.316509083015032,11,2,6,6,TRUE,FALSE
Glucose.6.2.11,Glucose.6.6.2,0.852180936995153,0.558641849495825,11,2,6,6,TRUE,FALSE
Glucose.6.3.11,Glucose.6.6.2,0.75571916013565,0.0199682678495542,11,2,6,6,TRUE,FALSE
Glucose.6.4.11,Glucose.6.6.2,0.852180936995153,0.256183183749205,11,2,6,6,TRUE,FALSE
Glucose.6.5.11,Glucose.6.6.2,0.719709399993256,0.158052478888961,11,2,6,6,TRUE,FALSE
Glucose.6.6.11,Glucose.6.6.2,0.827279974912528,0.191437126350974,11,2,6,6,TRUE,FALSE
Glucose.6.7.11,Glucose.6.6.2,0.852180936995154,0.328961580349257,11,2,6,6,TRUE,FALSE
Glucose.6.8.11,Glucose.6.6.2,0.844468854732943,0.317589343558484,11,2,6,6,TRUE,FALSE
Glucose.2.1.12,Glucose.6.6.2,0.501923171424913,0.176201625228608,12,2,2,6,FALSE,FALSE
Glucose.2.2.12,Glucose.6.6.2,0.761715932950143,0.107242225109544,12,2,2,6,FALSE,FALSE
Glucose.2.3.12,Glucose.6.6.2,0.545265222447972,0.321569107404983,12,2,2,6,FALSE,FALSE
Glucose.2.4.12,Glucose.6.6.2,0.287753278602137,0.00500955683160021,12,2,2,6,FALSE,FALSE
Glucose.2.5.12,Glucose.6.6.2,0.692710909846545,0.201237991589914,12,2,2,6,FALSE,FALSE
Glucose.2.6.12,Glucose.6.6.2,0.337302009564984,0.171054942067453,12,2,2,6,FALSE,FALSE
Glucose.2.7.12,Glucose.6.6.2,0.582726909382806,0.00491566653373127,12,2,2,6,FALSE,FALSE
Glucose.2.8.12,Glucose.6.6.2,0.810590047845173,0.297991457407017,12,2,2,6,FALSE,FALSE
Glucose.6.1.12,Glucose.6.6.2,0.849931724219625,0.329945200957943,12,2,6,6,TRUE,FALSE
Glucose.6.2.12,Glucose.6.6.2,0.852180936995153,0.138288685679869,12,2,6,6,TRUE,FALSE
Glucose.6.3.12,Glucose.6.6.2,0.820767324429708,0.0178124072088866,12,2,6,6,TRUE,FALSE
Glucose.6.4.12,Glucose.6.6.2,0.796341818987804,0.0824633443847669,12,2,6,6,TRUE,FALSE
Glucose.6.5.12,Glucose.6.6.2,0.866182467795708,0.234785126660142,12,2,6,6,TRUE,FALSE
Glucose.6.6.12,Glucose.6.6.2,0.820774426143735,0.089655635228509,12,2,6,6,TRUE,FALSE
Glucose.6.7.12,Glucose.6.6.2,0.851098046662411,0.0421271790179265,12,2,6,6,TRUE,FALSE
Glucose.6.8.12,Glucose.6.6.2,0.84212180683069,0.109450962109938,12,2,6,6,TRUE,FALSE
Glucose.6.8.2,Glucose.6.7.2,0.997176108163615,0.292890904880406,2,2,6,6,TRUE,TRUE
Glucose.2.1.3,Glucose.6.7.2,0.682540326120064,0.372122560528719,3,2,2,6,FALSE,FALSE
Glucose.2.2.3,Glucose.6.7.2,0.739661449739642,0.39633297201194,3,2,2,6,FALSE,FALSE
Glucose.2.3.3,Glucose.6.7.2,0.311495370613563,0.418715668510173,3,2,2,6,FALSE,FALSE
Glucose.2.4.3,Glucose.6.7.2,0.702451982241385,0.36817027259187,3,2,2,6,FALSE,FALSE
Glucose.2.5.3,Glucose.6.7.2,0.95376042161198,0.286915436423829,3,2,2,6,FALSE,FALSE
Glucose.2.6.3,Glucose.6.7.2,0.61499492460899,0.494768388777374,3,2,2,6,FALSE,FALSE
Glucose.2.7.3,Glucose.6.7.2,0.768580225487495,0.193588442019092,3,2,2,6,FALSE,FALSE
Glucose.2.8.3,Glucose.6.7.2,0.658194268194931,0.400447228322883,3,2,2,6,FALSE,FALSE
Glucose.6.1.3,Glucose.6.7.2,0.988679457148265,0.248512281533727,3,2,6,6,TRUE,FALSE
Glucose.6.2.3,Glucose.6.7.2,0.99439123627669,0.267767851033792,3,2,6,6,TRUE,FALSE
Glucose.6.3.3,Glucose.6.7.2,0.996919390723943,0.374990062877952,3,2,6,6,TRUE,FALSE
Glucose.6.4.3,Glucose.6.7.2,0.999058702721205,0.538289412148368,3,2,6,6,TRUE,FALSE
Glucose.6.5.3,Glucose.6.7.2,0.999743282560329,0.316864211627117,3,2,6,6,TRUE,FALSE
Glucose.6.6.3,Glucose.6.7.2,0.998450430215122,0.303743365739413,3,2,6,6,TRUE,FALSE
Glucose.6.7.3,Glucose.6.7.2,0.999058702721205,0.419670297003192,3,2,6,6,TRUE,FALSE
Glucose.6.8.3,Glucose.6.7.2,0.996919390723943,0.304941165802667,3,2,6,6,TRUE,FALSE
Glucose.2.1.4,Glucose.6.7.2,0.703261318475312,0.486505761197216,4,2,2,6,FALSE,FALSE
Glucose.2.2.4,Glucose.6.7.2,0.642147687727869,0.0174531423686774,4,2,2,6,FALSE,FALSE
Glucose.2.3.4,Glucose.6.7.2,0.519990575515219,0.135520794757632,4,2,2,6,FALSE,FALSE
Glucose.2.4.4,Glucose.6.7.2,0.494776331742807,0.300831364771521,4,2,2,6,FALSE,FALSE
Glucose.2.5.4,Glucose.6.7.2,0.949105690529357,0.242884467717362,4,2,2,6,FALSE,FALSE
Glucose.2.6.4,Glucose.6.7.2,0.446164854142728,0.157169580565083,4,2,2,6,FALSE,FALSE
Glucose.2.7.4,Glucose.6.7.2,0.893629915718043,0.248340956400478,4,2,2,6,FALSE,FALSE
Glucose.2.8.4,Glucose.6.7.2,0.647012026528614,0.38112396774301,4,2,2,6,FALSE,FALSE
Glucose.6.1.4,Glucose.6.7.2,0.724906636108921,0.0696979233966347,4,2,6,6,TRUE,FALSE
Glucose.6.2.4,Glucose.6.7.2,0.727537224028752,0.556912069324203,4,2,6,6,TRUE,FALSE
Glucose.6.3.4,Glucose.6.7.2,0.725233801278956,0.37284497589856,4,2,6,6,TRUE,FALSE
Glucose.6.4.4,Glucose.6.7.2,0.727537224028752,0.470625087248019,4,2,6,6,TRUE,FALSE
Glucose.6.5.4,Glucose.6.7.2,0.721924730129289,0.447542037375321,4,2,6,6,TRUE,FALSE
Glucose.6.6.4,Glucose.6.7.2,0.613570834731967,0.487867742444047,4,2,6,6,TRUE,FALSE
Glucose.6.7.4,Glucose.6.7.2,0.695761326899539,0.305771832079297,4,2,6,6,TRUE,FALSE
Glucose.6.8.4,Glucose.6.7.2,0.726647280391849,0.333351459349759,4,2,6,6,TRUE,FALSE
Glucose.2.1.5,Glucose.6.7.2,0.524515552316634,0.625412723793304,5,2,2,6,FALSE,FALSE
Glucose.2.2.5,Glucose.6.7.2,0.663794517507398,0,5,2,2,6,FALSE,FALSE
Glucose.2.3.5,Glucose.6.7.2,0.709650110376419,0.477053575638199,5,2,2,6,FALSE,FALSE
Glucose.2.4.5,Glucose.6.7.2,0.254814544467322,0.270693832765307,5,2,2,6,FALSE,FALSE
Glucose.2.5.5,Glucose.6.7.2,0.632303505513614,0,5,2,2,6,FALSE,FALSE
Glucose.2.6.5,Glucose.6.7.2,0.651589513388403,0.289733127129328,5,2,2,6,FALSE,FALSE
Glucose.2.7.5,Glucose.6.7.2,0.820233152003722,0.105923877356923,5,2,2,6,FALSE,FALSE
Glucose.2.8.5,Glucose.6.7.2,0.884938619141269,0.216476741401978,5,2,2,6,FALSE,FALSE
