Comparison,Threshold,Run,t,p
Both-Neither,0.897032067318627,103,2.42293985088557,0.031717661381402
One-Neither,0.897032067318627,103,-0.844409682099023,0.40967606032938
Both-One,0.897032067318627,104,3.34432920538767,0.00169721946151095
Both-Neither,0.897032067318627,104,3.05101427021399,0.00399361657600272
One-Neither,0.897032067318627,104,-0.353264025720115,0.725470191364264
Both-One,0.897032067318627,105,6.51297920993314,5.74498486455008e-09
Both-Neither,0.897032067318627,105,3.75105019179534,0.00557945534849844
One-Neither,0.897032067318627,105,0.437102202872878,0.673896086025843
Both-One,0.897032067318627,106,1.58412564380994,0.126580111444282
Both-Neither,0.897032067318627,106,1.69389145650911,0.107988155187848
One-Neither,0.897032067318627,106,-0.12559935494012,0.900887035636633
Both-One,0.897032067318627,107,2.22924029337475,0.0627458487563365
Both-Neither,0.897032067318627,107,2.17189973240215,0.0335201523015998
One-Neither,0.897032067318627,107,-1.4269149010942,0.196599973867591
Both-One,0.897032067318627,108,1.55145809343285,0.170849459833749
Both-Neither,0.897032067318627,108,1.23105688060287,0.429641791034023
One-Neither,0.897032067318627,108,0.581847100477867,0.64517889072753
Both-One,0.897032067318627,109,3.59886125945287,0.000426122281089102
Both-Neither,0.897032067318627,109,2.32187468435555,0.0213517959867653
One-Neither,0.897032067318627,109,-1.88818888441377,0.0618224263423405
Both-One,0.897032067318627,110,4.17618112755095,0.000195990068669519
Both-Neither,0.897032067318627,110,3.15711209985081,0.00212170551786155
One-Neither,0.897032067318627,110,-2.31876134569283,0.0272041268847754
Both-One,0.897032067318627,111,3.10676727781284,0.00238562772655687
Both-Neither,0.897032067318627,111,1.37448004472729,0.174398471938312
One-Neither,0.897032067318627,111,-1.51305032981416,0.135515010797015
Both-One,0.897032067318627,112,2.30379892694564,0.0232702407513947
Both-Neither,0.897032067318627,112,2.7006159400977,0.00848194399250602
One-Neither,0.897032067318627,112,0.341623484080328,0.733817922892621
Both-One,0.897032067318627,113,5.31744613384832,1.24527391439117e-05
Both-Neither,0.897032067318627,113,7.07287056029205,8.95120227237904e-08
One-Neither,0.897032067318627,113,1.16484673886625,0.252222563278341
Both-One,0.897032067318627,114,3.46644445985275,0.00128981945803106
Both-Neither,0.897032067318627,114,-1.78396713546319,0.0779097074716089
One-Neither,0.897032067318627,114,-4.9651489084312,3.0806785305534e-05
Both-One,0.897032067318627,115,4.17999652548328,8.64546170429813e-05
Both-Neither,0.897032067318627,115,3.1407427330526,0.00274895164369581
One-Neither,0.897032067318627,115,-1.303960049843,0.199767081174986
Both-One,0.897032067318627,116,9.59131546164688,2.67744981302915e-14
Both-Neither,0.897032067318627,116,5.77226644332908,2.79858965549651e-07
One-Neither,0.897032067318627,116,-2.92884165054801,0.00562573816539985
Both-One,0.897032067318627,117,6.73452191748989,1.25275571525333e-09
Both-Neither,0.897032067318627,117,4.44388747192557,0.000281199041105389
One-Neither,0.897032067318627,117,-0.0451959254039298,0.964407716566629
Both-One,0.897032067318627,118,4.46082428763767,0.000208923857911243
Both-Neither,0.897032067318627,118,4.34992624838973,0.000314373755457094
One-Neither,0.897032067318627,118,0.154856370557248,0.878139555946285
Both-One,0.897032067318627,119,2.30808328125033,0.0376610128833605
Both-Neither,0.897032067318627,119,7.13378938938882,1.03681231002071e-09
One-Neither,0.897032067318627,119,1.20084185053803,0.24852250479472
Both-One,0.897032067318627,120,1.83307815044727,0.0811344503899011
Both-Neither,0.897032067318627,120,2.34568525881154,0.0239323163205864
One-Neither,0.897032067318627,120,-0.217654536376701,0.829439823257917
Both-One,0.897032067318627,121,2.51300991417591,0.0151459603452083
Both-Neither,0.897032067318627,121,1.14434805711376,0.260404618809492
One-Neither,0.897032067318627,121,-0.989397416610518,0.327587920449111
Both-One,0.897032067318627,122,4.06245940524955,0.000425697856555853
Both-Neither,0.897032067318627,122,0.94642281164426,0.409799295638536
One-Neither,0.897032067318627,122,-2.12178501752177,0.0906858277811395
Both-One,0.897032067318627,123,2.96789281766734,0.00378400929580657
Both-Neither,0.897032067318627,123,1.82124518700897,0.0713611446350214
One-Neither,0.897032067318627,123,-1.91991594330208,0.0601317240505841
Both-One,0.897032067318627,124,7.09396346172771,7.37808013748171e-10
Both-Neither,0.897032067318627,124,5.20977516899597,9.9868645440964e-07
One-Neither,0.897032067318627,124,-2.4725558900071,0.0164288787480125
Both-One,0.897032067318627,125,3.43058535910138,0.000813220415121801
Both-Neither,0.897032067318627,125,1.39424874095929,0.165743439662102
One-Neither,0.897032067318627,125,-2.91572728401756,0.00454318708254021
Both-One,0.897032067318627,126,5.27575263654483,1.92248077254964e-06
Both-Neither,0.897032067318627,126,3.65080119042494,0.000494821198637915
One-Neither,0.897032067318627,126,-1.93443445822712,0.058678150103263
Both-One,0.897032067318627,127,9.26262358666672,5.12940031667242e-16
Both-Neither,0.897032067318627,127,3.55722039048222,0.00211486468757381
One-Neither,0.897032067318627,127,-2.49711434933931,0.0235265059396696
Both-One,0.897032067318627,128,2.97619149905146,0.00604902936300347
Both-Neither,0.897032067318627,128,1.98621864886517,0.0509397048554492
One-Neither,0.897032067318627,128,-1.57766118589207,0.125297518632716
Both-One,0.897032067318627,129,5.56294123563376,1.22522043501594e-07
Both-Neither,0.897032067318627,129,2.30561170772066,0.0227771930102011
One-Neither,0.897032067318627,129,-3.21984551155985,0.00174746063493001
Both-One,0.897032067318627,130,8.46601263728516,1.63440404482789e-11
Both-Neither,0.897032067318627,130,6.51009724742763,6.04691521478375e-07
One-Neither,0.897032067318627,130,-1.57337946746534,0.131680260199264
Both-One,0.897032067318627,131,6.25405128292178,7.64310468579735e-09
Both-Neither,0.897032067318627,131,3.96571793037801,0.000257788049334117
One-Neither,0.897032067318627,131,-1.3803543601958,0.175155249840104
Both-One,0.897032067318627,132,6.83026715140083,9.05369352522156e-10
Both-Neither,0.897032067318627,132,5.03766177086024,1.60304459004243e-06
One-Neither,0.897032067318627,132,-2.5321670859524,0.01358668972894
Both-One,0.897032067318627,133,3.91124670073709,0.000364584779391302
Both-Neither,0.897032067318627,133,2.53277957412826,0.0150118842567829
One-Neither,0.897032067318627,133,-1.86201636791686,0.071551883373211
Both-One,0.897032067318627,134,6.58328510332924,2.15909331387136e-08
Both-Neither,0.897032067318627,134,2.37727201630207,0.0196412292878147
One-Neither,0.897032067318627,134,-4.88265471905735,1.49662675971346e-05
Both-One,0.897032067318627,135,3.55146906176568,0.000515790571429764
Both-Neither,0.897032067318627,135,1.34721485494387,0.180379721201414
One-Neither,0.897032067318627,135,-2.74793719952988,0.00730588418403797
Both-One,0.897032067318627,136,3.49733405254999,0.0010690464329001
Both-Neither,0.897032067318627,136,1.6641017354676,0.123702514350743
One-Neither,0.897032067318627,136,-0.450946997415788,0.657549361562695
Both-One,0.897032067318627,137,5.00956849648132,8.07840467859401e-05
Both-Neither,0.897032067318627,137,4.41997266145492,2.92917796535082e-05
One-Neither,0.897032067318627,137,-2.32934519818046,0.0321126693284744
Both-One,0.897032067318627,138,3.50361186664647,0.00118106826279574
Both-Neither,0.897032067318627,138,2.42474750374293,0.0308511935624025
One-Neither,0.897032067318627,138,-0.0150975554008293,0.988140391029355
Both-One,0.897032067318627,139,2.60586845538806,0.0138927697813003
