Comparison,Threshold,Run,t,p
One-Neither,0.933022515351376,99,-0.776031534216299,0.444532411657933
Both-One,0.933022515351376,100,-0.425880567906016,0.676762000415535
Both-Neither,0.933022515351376,100,5.64878395874568,4.33598159068633e-07
One-Neither,0.933022515351376,100,2.3491698039921,0.032311269431871
Both-One,0.933022515351376,101,1.68149571939378,0.114478994952246
Both-Neither,0.933022515351376,101,2.82706166457313,0.00589731931333952
One-Neither,0.933022515351376,101,-0.278510508317798,0.784622612113495
Both-One,0.933022515351376,102,4.56092714775483,4.64016913752538e-05
Both-Neither,0.933022515351376,102,5.78849305065295,4.22295108758326e-08
One-Neither,0.933022515351376,102,0.30124962327328,0.764527606686577
Both-One,0.933022515351376,103,9.63179728899334,1.04652952878443e-15
Both-Neither,0.933022515351376,103,8.90454778156229,5.11360707623395e-15
One-Neither,0.933022515351376,103,-0.517635259537029,0.605863352556041
Both-One,0.933022515351376,104,1.81004169491402,0.0766303398931792
Both-Neither,0.933022515351376,104,5.2440982552875,2.84427955868284e-06
One-Neither,0.933022515351376,104,4.56402667751005,2.52854258351819e-05
Both-One,0.933022515351376,105,2.16664424133646,0.0330151084088858
Both-Neither,0.933022515351376,105,6.99303603694391,3.52129577255667e-10
One-Neither,0.933022515351376,105,3.6666713505119,0.000477962508414655
Both-One,0.933022515351376,106,4.05518204830085,0.000375691599022617
Both-Neither,0.933022515351376,106,8.70270207626883,7.15211258287402e-10
One-Neither,0.933022515351376,106,2.89670692545877,0.0135734267117875
Both-One,0.933022515351376,107,2.46125343150922,0.0162278086484587
Both-Neither,0.933022515351376,107,6.64290669687328,5.99966507588996e-09
One-Neither,0.933022515351376,107,3.33455557379254,0.00163418431513793
Both-One,0.933022515351376,108,0.669605132791091,0.520606346329294
Both-Neither,0.933022515351376,108,6.14196117926272,1.05510600981802e-08
One-Neither,0.933022515351376,108,1.11858006554079,0.292894697450481
Both-One,0.933022515351376,109,6.77751331821479,1.13497950159882e-08
Both-Neither,0.933022515351376,109,7.08700246424292,8.82365839068438e-11
One-Neither,0.933022515351376,109,-0.395173916902065,0.694249303127806
Both-One,0.933022515351376,110,2.90241418310336,0.00474606984570298
Both-Neither,0.933022515351376,110,5.12104397843949,1.83811048948471e-06
One-Neither,0.933022515351376,110,1.52181943203782,0.13272070811355
Both-One,0.933022515351376,111,3.28424147469472,0.00338652299697646
Both-Neither,0.933022515351376,111,9.23543761472692,2.33604260952453e-16
One-Neither,0.933022515351376,111,0.844744165728352,0.408242426983116
Both-One,0.933022515351376,112,1.87182417960982,0.083085025864202
Both-Neither,0.933022515351376,112,5.77725047986232,4.76806788592241e-08
One-Neither,0.933022515351376,112,1.74511579710731,0.102634978289731
Both-One,0.933022515351376,113,1.65983448335577,0.103351526509705
Both-Neither,0.933022515351376,113,2.22433857405732,0.0286399992877766
One-Neither,0.933022515351376,113,0.76628089353897,0.446648759780481
Both-One,0.933022515351376,114,1.98804019801501,0.0512973178349901
Both-Neither,0.933022515351376,114,4.23077788749924,6.95675159911846e-05
One-Neither,0.933022515351376,114,1.58966309541199,0.115205474022773
Both-One,0.933022515351376,115,3.90302563949246,0.000320795980417095
Both-Neither,0.933022515351376,115,4.25091232842838,8.53263403532081e-05
One-Neither,0.933022515351376,115,0.83263380602941,0.407584820932146
Both-One,0.933022515351376,116,2.02580960510826,0.0521784706040712
Both-Neither,0.933022515351376,116,7.82513870737304,5.86324493561414e-12
One-Neither,0.933022515351376,116,2.27671889122263,0.0312318581282366
Both-One,0.933022515351376,117,0.713528631065005,0.477687824644436
Both-Neither,0.933022515351376,117,2.19636687110901,0.0302663466674225
One-Neither,0.933022515351376,117,1.3741776274402,0.173906520438179
Both-One,0.933022515351376,118,3.22552313365557,0.00478654332790528
Both-Neither,0.933022515351376,118,7.84017571933026,1.3783032260301e-12
One-Neither,0.933022515351376,118,0.51937170969688,0.610792924061498
Both-One,0.933022515351376,119,3.27804145072821,0.00262817345935319
Both-Neither,0.933022515351376,119,3.12754005698049,0.00210779402462258
One-Neither,0.933022515351376,119,-0.778480037840295,0.440343736494475
Both-One,0.933022515351376,120,1.62648318378724,0.123101056943122
Both-Neither,0.933022515351376,120,1.45760669898287,0.147740176937562
One-Neither,0.933022515351376,120,-0.523895474764627,0.605184329554396
Both-One,0.933022515351376,121,1.35916150165247,0.180643860888599
Both-Neither,0.933022515351376,121,5.86787497419129,2.11226661857151e-08
One-Neither,0.933022515351376,121,3.73508782145767,0.000446120858667351
Both-One,0.933022515351376,122,9.88802104887537,6.63918845211283e-17
Both-Neither,0.933022515351376,122,4.87546000676556,2.62739344332529e-06
One-Neither,0.933022515351376,122,-3.25121352983048,0.00149309674738025
Both-One,0.933022515351376,123,0.251309969555604,0.805018724243934
Both-Neither,0.933022515351376,123,4.62709518925038,1.44329049609282e-05
One-Neither,0.933022515351376,123,1.54361522817347,0.146524664123379
Both-One,0.933022515351376,124,10.0211646719141,1.8242458178728e-16
Both-Neither,0.933022515351376,124,10.0166839650551,1.94142563301187e-18
One-Neither,0.933022515351376,124,-1.47589937016134,0.143762169348335
Both-One,0.933022515351376,125,1.65575876852985,0.107974164042871
Both-Neither,0.933022515351376,125,6.56415423438805,1.2706290147756e-09
One-Neither,0.933022515351376,125,1.80090840043916,0.082454437298653
Both-One,0.933022515351376,126,4.8846526592299,4.7614240812113e-05
Both-Neither,0.933022515351376,126,9.40489379743705,1.82765177250512e-14
One-Neither,0.933022515351376,126,0.860853123405067,0.400938092461148
Both-One,0.933022515351376,127,3.21003222579025,0.00725724956760466
Both-Neither,0.933022515351376,127,6.70582994010024,4.70933823223123e-10
One-Neither,0.933022515351376,127,1.47556823840833,0.165891864023044
Both-One,0.933022515351376,128,8.51646485914235,5.80014519353901e-12
Both-Neither,0.933022515351376,128,8.98061709069149,8.0068746395045e-15
